LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,OUTOFFIELD_FTE,OUTOFFIELD_FTE_PCT,SCHOOL_ID,MATCHING_NAME,CONFIDENCE
2017-18,Barrow County,Holsenbeck Elementary School,Teachers,Total,56.5,0.3,1,6074050,Holsenbeck Elementary School,100
2017-18,Barrow County,Kennedy Elementary School,Teachers,Total,63.0,1.0,2,6070189,Kennedy Elementary School,100
2017-18,Barrow County,Russell Middle School,Teachers,Total,67.9,1.7,2,6070289,Russell Middle School,100
2017-18,Barrow County,Statham Elementary School,Teachers,Total,63.5,1.4,2,6075050,Statham Elementary School,100
2017-18,Barrow County,Westside Middle School,Teachers,Total,58.0,4.2,7,6070198,Westside Middle School,100
2017-18,Barrow County,Winder Elementary School,Teachers,Total,48.5,0.0,0,6070299,Winder Elementary School,100
2017-18,Barrow County,Winder-Barrow High School,Teachers,Total,174.3,11.3,7,6073052,Winder-Barrow High School,100
2017-18,Barrow County,Yargo Elementary School,Teachers,Total,61.5,0.0,0,6070298,Yargo Elementary School,100
2017-18,Bartow County,Adairsville Elementary School,Teachers,Total,49.1,1.6,3,6080177,Adairsville Elementary School,100
2017-18,Bartow County,Adairsville High School,Teachers,Low Poverty,73.8,4.4,6,6080105,Adairsville High School,100
2017-18,Bartow County,Adairsville High School,Teachers,Total,73.8,4.4,6,6080105,Adairsville High School,100
2017-18,Bartow County,Adairsville Middle School,Teachers,Total,46.0,1.3,3,6080301,Adairsville Middle School,100
2017-18,Bartow County,Allatoona Elementary School,Teachers,Total,35.5,3.0,8,6080196,Allatoona Elementary School,100
2017-18,Bartow County,Bartow County- All Schools,Teachers,Low Poverty,166.9,8.7,5,7390204,Towns County High School,77
2017-18,Bartow County,Bartow County- All Schools,Teachers,Total,918.8,35.6,4,7390204,Towns County High School,77
2017-18,Bartow County,Cass High School,Teachers,Total,108.8,6.3,6,6080114,Cass High School,100
2017-18,Bartow County,Cass Middle School,Teachers,Total,59.1,5.7,10,6080195,Cass Middle School,100
2017-18,Bartow County,Clear Creek Elementary School,Teachers,Total,43.9,4.2,10,6080104,Clear Creek Elementary School,100
2017-18,Bartow County,Cloverleaf Elementary,Teachers,Total,55.0,2.3,4,6080115,Cloverleaf Elementary,100
2017-18,Bartow County,Emerson Elementary School,Teachers,Total,37.5,1.4,4,6082052,Emerson Elementary School,100
2017-18,Bartow County,Euharlee Elementary School,Teachers,Total,39.5,0.0,0,6080107,Euharlee Elementary School,100
2017-18,Bartow County,Hamilton Crossing Elementary School,Teachers,Total,42.5,1.1,3,6080377,Hamilton Crossing Elementary School,100
2017-18,Bartow County,Kingston Elementary School,Teachers,Total,41.5,1.0,2,6080296,Kingston Elementary School,100
2017-18,Bartow County,Mission Road Elementary School,Teachers,Total,34.3,0.7,2,6080186,Mission Road Elementary School,100
2017-18,Bartow County,Pine Log Elementary,Teachers,Total,31.0,0.2,1,6080106,Pine Log Elementary,100
2017-18,Bartow County,South Central Middle School,Teachers,Total,42.8,3.9,9,6080190,South Central Middle School,100
2017-18,Bartow County,Taylorsville Elementary School,Teachers,Total,38.5,0.7,2,6080396,Taylorsville Elementary School,100
2017-18,Bartow County,White Elementary School,Teachers,Total,41.0,0.5,1,6080175,White Elementary School,100
2017-18,Bartow County,Woodland High School,Teachers,Low Poverty,107.6,6.2,6,6080198,Woodland High School,100
2017-18,Bartow County,Woodland High School,Teachers,Total,107.6,6.2,6,6080198,Woodland High School,100
2017-18,Bartow County,Woodland Middle School at Euharlee,Teachers,Total,54.0,1.3,2,6080101,Woodland Middle School at Euharlee,100
2017-18,Ben Hill County,Ben Hill County Middle School,Teachers,High Poverty,45.5,5.5,12,6090296,Ben Hill County Middle School,100
2017-18,Ben Hill County,Ben Hill County Middle School,Teachers,Total,45.5,5.5,12,6090296,Ben Hill County Middle School,100
2017-18,Ben Hill County,Ben Hill County Primary School,Teachers,High Poverty,64.5,0.0,0,6090196,Ben Hill County Primary School,100
2017-18,Ben Hill County,Ben Hill County Primary School,Teachers,Total,64.5,0.0,0,6090196,Ben Hill County Primary School,100
2017-18,Ben Hill County,Ben Hill County- All Schools,Teachers,High Poverty,220.2,14.4,7,6090296,Ben Hill County Middle School,82
2017-18,Ben Hill County,Ben Hill County- All Schools,Teachers,Total,227.2,14.4,6,6090296,Ben Hill County Middle School,82
2017-18,Ben Hill County,Ben Hill Elementary School,Teachers,High Poverty,48.5,0.8,2,6090111,Ben Hill Elementary School,100
2017-18,Ben Hill County,Ben Hill Elementary School,Teachers,Total,48.5,0.8,2,6090111,Ben Hill Elementary School,100
2017-18,Ben Hill County,Fitzgerald High School,Teachers,High Poverty,63.4,8.1,13,6090291,Fitzgerald High School,100
2017-18,Ben Hill County,Fitzgerald High School,Teachers,Total,63.4,8.1,13,6090291,Fitzgerald High School,100
2017-18,Berrien County,Berrien Academy Performance Learning Center,Teachers,Total,13.7,0.0,0,6100106,Berrien Academy Performance Learning Center,100
2017-18,Berrien County,Berrien County- All Schools,Teachers,Total,219.5,6.3,3,7490205,Warren County High School,76
2017-18,Berrien County,Berrien Elementary School,Teachers,Total,48.0,1.7,3,6100195,Berrien Elementary School,100
2017-18,Berrien County,Berrien High School,Teachers,Total,55.8,2.0,4,6100101,Berrien High School,100
2017-18,Berrien County,Berrien Middle School,Teachers,Total,51.3,3.1,6,6100194,Berrien Middle School,100
2017-18,Berrien County,Berrien Primary School,Teachers,Total,60.6,0.4,1,6105050,Berrien Primary School,100
2017-18,Bibb County,Academy For Classical Education,Teachers,High Poverty,101.0,3.6,4,6110117,Academy For Classical Education,100
2017-18,Bibb County,Academy For Classical Education,Teachers,Total,101.0,3.6,4,6110117,Academy For Classical Education,100
2017-18,Bibb County,Alexander II Magnet School,Teachers,High Poverty,33.5,0.0,0,6111050,Alexander II Magnet School,100
2017-18,Bibb County,Alexander II Magnet School,Teachers,Total,33.5,0.0,0,6111050,Alexander II Magnet School,100
2017-18,Bibb County,Appling Middle School,Teachers,High Poverty,63.0,18.4,29,6115050,Appling Middle School,100
2017-18,Bibb County,Appling Middle School,Teachers,Total,63.0,18.4,29,6115050,Appling Middle School,100
2017-18,Bibb County,Ballard Hudson Middle School,Teachers,High Poverty,85.1,22.8,27,6110108,Ballard Hudson Middle School,100
2017-18,Bibb County,Ballard Hudson Middle School,Teachers,Total,85.1,22.8,27,6110108,Ballard Hudson Middle School,100
2017-18,Bibb County,Bernd Elementary School,Teachers,High Poverty,42.5,8.8,21,6111054,Bernd Elementary School,100
2017-18,Bibb County,Bernd Elementary School,Teachers,Total,42.5,8.8,21,6111054,Bernd Elementary School,100
2017-18,Bibb County,Bibb County- All Schools,Teachers,High Poverty,1623.0,297.4,18,6550193,Fannin County Middle School,72
2017-18,Bibb County,Bibb County- All Schools,Teachers,Total,1718.0,306.6,18,6550193,Fannin County Middle School,72
2017-18,Bibb County,Brookdale Elementary School,Teachers,High Poverty,41.5,9.9,24,6111005,Brookdale Elementary School,100
2017-18,Bibb County,Brookdale Elementary School,Teachers,Total,41.5,9.9,24,6111005,Brookdale Elementary School,100
2017-18,Bibb County,Bruce Elementary School,Teachers,High Poverty,42.4,11.3,27,6110109,Bruce Elementary School,100
2017-18,Bibb County,Bruce Elementary School,Teachers,Total,42.4,11.3,27,6110109,Bruce Elementary School,100
2017-18,Bibb County,Burdell Elementary School,Teachers,High Poverty,47.4,8.4,18,6110104,Burdell Elementary School,100
2017-18,Bibb County,Burdell Elementary School,Teachers,Total,47.4,8.4,18,6110104,Burdell Elementary School,100
2017-18,Bibb County,Carter Elementary School,Teachers,High Poverty,53.0,11.3,21,6111205,Carter Elementary School,100
2017-18,Bibb County,Carter Elementary School,Teachers,Total,53.0,11.3,21,6111205,Carter Elementary School,100
2017-18,Bibb County,Central High School,Teachers,High Poverty,130.1,43.6,34,6110186,Central High School,100
2017-18,Bibb County,Central High School,Teachers,Total,130.1,43.6,34,6110186,Central High School,100
2017-18,Bibb County,Hartley Elementary School,Teachers,High Poverty,43.2,4.7,11,6112060,Hartley Elementary School,100
2017-18,Bibb County,Hartley Elementary School,Teachers,Total,43.2,4.7,11,6112060,Hartley Elementary School,100
2017-18,Bibb County,Heard Elementary School,Teachers,High Poverty,51.0,5.5,11,6113060,Heard Elementary School,100
2017-18,Bibb County,Heard Elementary School,Teachers,Total,51.0,5.5,11,6113060,Heard Elementary School,100
2017-18,Bibb County,Heritage Elementary School,Teachers,High Poverty,56.0,2.4,4,6110605,Heritage Elementary School,100
2017-18,Bibb County,Heritage Elementary School,Teachers,Total,56.0,2.4,4,6110605,Heritage Elementary School,100
2017-18,Bibb County,Howard High School,Teachers,High Poverty,152.7,37.5,25,6110105,Howard High School,100
2017-18,Bibb County,Howard High School,Teachers,Total,152.7,37.5,25,6110105,Howard High School,100
2017-18,Bibb County,Howard Middle School,Teachers,High Poverty,82.6,30.1,37,6110205,Howard Middle School,100
2017-18,Bibb County,Howard Middle School,Teachers,Total,82.6,30.1,37,6110205,Howard Middle School,100
2017-18,Bibb County,Ingram/Pye Elementary School,Teachers,High Poverty,43.0,5.1,12,6113067,Ingram/Pye Elementary School,100
2017-18,Bibb County,Ingram/Pye Elementary School,Teachers,Total,43.0,5.1,12,6113067,Ingram/Pye Elementary School,100
2017-18,Bibb County,Lane Elementary School,Teachers,High Poverty,51.5,9.2,18,6111305,Lane Elementary School,100
2017-18,Bibb County,Lane Elementary School,Teachers,Total,51.5,9.2,18,6111305,Lane Elementary School,100
2017-18,Bibb County,Martin Luther King Jr Elementary School,Teachers,High Poverty,65.5,5.7,9,6111306,Martin Luther King Jr Elementary School,100
2017-18,Bibb County,Martin Luther King Jr Elementary School,Teachers,Total,65.5,5.7,9,6111306,Martin Luther King Jr Elementary School,100
2017-18,Bibb County,Miller Magnet Middle School,Teachers,High Poverty,56.0,12.2,22,6110298,Miller Magnet Middle School,100
2017-18,Bibb County,Miller Magnet Middle School,Teachers,Total,56.0,12.2,22,6110298,Miller Magnet Middle School,100
2017-18,Bibb County,Northeast High School,Teachers,High Poverty,87.4,34.6,40,6110286,Northeast High School,100
2017-18,Bibb County,Northeast High School,Teachers,Total,87.4,34.6,40,6110286,Northeast High School,100
2017-18,Bibb County,Porter Elementary School,Teachers,High Poverty,43.0,7.9,18,6111067,Porter Elementary School,100
2017-18,Bibb County,Porter Elementary School,Teachers,Total,43.0,7.9,18,6111067,Porter Elementary School,100
2017-18,Bibb County,Price Academy,Teachers,High Poverty,11.0,4.9,45,6110307,Price Academy,100
2017-18,Bibb County,Price Academy,Teachers,Total,11.0,4.9,45,6110307,Price Academy,100
2017-18,Bibb County,Riley Elementary School,Teachers,High Poverty,48.5,11.7,24,6110805,Riley Elementary School,100
2017-18,Bibb County,Riley Elementary School,Teachers,Total,48.5,11.7,24,6110805,Riley Elementary School,100
2017-18,Bibb County,Rosa Taylor Elementary School,Teachers,High Poverty,63.0,10.8,17,6110405,Rosa Taylor Elementary School,100
2017-18,Bibb County,Rosa Taylor Elementary School,Teachers,Total,63.0,10.8,17,6110405,Rosa Taylor Elementary School,100
2017-18,Bibb County,Rutland High School,Teachers,High Poverty,114.5,35.1,31,6110204,Rutland High School,100
2017-18,Bibb County,Rutland High School,Teachers,Total,114.5,35.1,31,6110204,Rutland High School,100
2017-18,Bibb County,Rutland Middle School,Teachers,High Poverty,80.8,23.5,29,6110305,Rutland Middle School,100
2017-18,Bibb County,Rutland Middle School,Teachers,Total,80.8,23.5,29,6110305,Rutland Middle School,100
2017-18,Bibb County,Skyview Elementary School,Teachers,High Poverty,42.0,7.1,17,6110103,Skyview Elementary School,100
2017-18,Bibb County,Skyview Elementary School,Teachers,Total,42.0,7.1,17,6110103,Skyview Elementary School,100
2017-18,Bibb County,Southfield Elementary School,Teachers,High Poverty,73.3,17.2,23,6111307,Southfield Elementary School,100
2017-18,Bibb County,Southfield Elementary School,Teachers,Total,73.3,17.2,23,6111307,Southfield Elementary School,100
2017-18,Bibb County,Southwest High School,Teachers,High Poverty,90.1,30.6,34,6110386,Southwest High School,100
2017-18,Bibb County,Southwest High School,Teachers,Total,90.1,30.6,34,6110386,Southwest High School,100
2017-18,Bibb County,Springdale Elementary School,Teachers,High Poverty,54.0,7.4,14,6111105,Springdale Elementary School,100
2017-18,Bibb County,Springdale Elementary School,Teachers,Total,54.0,7.4,14,6111105,Springdale Elementary School,100
2017-18,Bibb County,Union Elementary School,Teachers,High Poverty,51.0,5.4,11,6110705,Union Elementary School,100
2017-18,Bibb County,Union Elementary School,Teachers,Total,51.0,5.4,11,6110705,Union Elementary School,100
2017-18,Bibb County,Veterans Elementary School,Teachers,High Poverty,75.5,12.6,17,6111309,Veterans Elementary School,100
2017-18,Bibb County,Veterans Elementary School,Teachers,Total,75.5,12.6,17,6111309,Veterans Elementary School,100
2017-18,Bibb County,Vineville Academy,Teachers,High Poverty,34.4,4.0,12,6110203,Vineville Academy,100
2017-18,Bibb County,Vineville Academy,Teachers,Total,34.4,4.0,12,6110203,Vineville Academy,100
2017-18,Bibb County,Weaver Middle School,Teachers,High Poverty,76.1,25.3,33,6110505,Weaver Middle School,100
2017-18,Bibb County,Weaver Middle School,Teachers,Total,76.1,25.3,33,6110505,Weaver Middle School,100
2017-18,Bibb County,Westside High School,Teachers,High Poverty,120.8,41.8,35,6110198,Westside High School,100
2017-18,Bibb County,Westside High School,Teachers,Total,120.8,41.8,35,6110198,Westside High School,100
2017-18,Bibb County,Williams Elementary School,Teachers,High Poverty,36.5,4.9,13,6110383,Williams Elementary School,100
2017-18,Bibb County,Williams Elementary School,Teachers,Total,36.5,4.9,13,6110383,Williams Elementary School,100
2017-18,Bleckley County,Bleckley County Elementary School,Teachers,Total,39.0,7.8,20,6120197,Bleckley County Elementary School,100
2017-18,Bleckley County,Bleckley County High School,Teachers,Total,45.8,4.9,11,6120105,Bleckley County High School,100
2017-18,Bleckley County,Bleckley County Primary School,Teachers,Total,47.1,3.3,7,6121050,Bleckley County Primary School,100
2017-18,Bleckley County,Bleckley County- All Schools,Teachers,Total,178.5,26.3,15,6120105,Bleckley County High School,85
2017-18,Bleckley County,Bleckley Middle School,Teachers,Total,41.4,11.0,27,6120112,Bleckley Middle School,100
2017-18,Brantley County,Atkinson Elementary School,Teachers,Total,26.7,2.3,9,6130110,Atkinson Elementary School,100
2017-18,Brantley County,Brantley County High School,Teachers,Total,61.9,17.5,28,6131050,Brantley County High School,100
2017-18,Brantley County,Brantley County Middle School,Teachers,Total,42.5,9.5,22,6130194,Brantley County Middle School,100
2017-18,Brantley County,Brantley County- All Schools,Teachers,Total,244.2,33.9,14,6131050,Brantley County High School,85
2017-18,Brantley County,Hoboken Elementary School,Teachers,Total,41.3,2.0,5,6132050,Hoboken Elementary School,100
2017-18,Brantley County,Nahunta Elementary School,Teachers,Total,19.8,2.0,10,6130294,Nahunta Elementary School,100
2017-18,Brantley County,Nahunta Primary School,Teachers,Total,32.5,2.7,8,6133050,Nahunta Primary School,100
2017-18,Brantley County,Waynesville Primary School,Teachers,Total,30.6,1.8,6,6130101,Waynesville Primary School,100
2017-18,Bremen City,Bremen 4th & 5th Grade Academy,Teachers,Low Poverty,21.2,0.0,0,7630110,Bremen 4th & 5th Grade Academy,100
2017-18,Bremen City,Bremen 4th & 5th Grade Academy,Teachers,Total,21.2,0.0,0,7630110,Bremen 4th & 5th Grade Academy,100
2017-18,Bremen City,Bremen City- All Schools,Teachers,Low Poverty,159.4,1.9,1,6660401,Greene County High School,67
2017-18,Bremen City,Bremen City- All Schools,Teachers,Total,159.4,1.9,1,6660401,Greene County High School,67
2017-18,Bremen City,Bremen High School,Teachers,Low Poverty,51.5,0.6,1,7630201,Bremen High School,100
2017-18,Bremen City,Bremen High School,Teachers,Total,51.5,0.6,1,7630201,Bremen High School,100
2017-18,Bremen City,Bremen Middle School,Teachers,Low Poverty,34.1,1.0,3,7630209,Bremen Middle School,100
2017-18,Bremen City,Bremen Middle School,Teachers,Total,34.1,1.0,3,7630209,Bremen Middle School,100
2017-18,Bremen City,Jones Elementary School,Teachers,Low Poverty,52.3,0.0,0,7614063,M. A. Jones Elementary School,100
2017-18,Bremen City,Jones Elementary School,Teachers,Total,52.3,0.0,0,7614063,M. A. Jones Elementary School,100
2017-18,Brooks County,Brooks County Early Learning Center,Teachers,Total,11.0,0.0,0,6140395,Brooks County Early Learning Center,100
2017-18,Brooks County,Brooks County High School,Teachers,High Poverty,34.3,5.6,16,6140110,Brooks County High School,100
2017-18,Brooks County,Brooks County High School,Teachers,Total,34.3,5.6,16,6140110,Brooks County High School,100
2017-18,Brooks County,Brooks County Middle School,Teachers,High Poverty,33.5,12.5,37,6140197,Brooks County Middle School,100
2017-18,Brooks County,Brooks County Middle School,Teachers,Total,33.5,12.5,37,6140197,Brooks County Middle School,100
2017-18,Brooks County,Brooks County- All Schools,Teachers,High Poverty,144.1,29.9,21,6140110,Brooks County High School,84
2017-18,Brooks County,Brooks County- All Schools,Teachers,Total,155.1,29.9,19,6140110,Brooks County High School,84
